,CrimeGroup_Name,Latitude,Longitude
7633,MOTOR VEHICLE ACCIDENTS FATAL,16.47244,75.134062
6550,MOTOR VEHICLE ACCIDENTS FATAL,16.186192,75.711041
16007,MOTOR VEHICLE ACCIDENTS FATAL,16.50852,75.25177
2970,MOTOR VEHICLE ACCIDENTS FATAL,15.941192,75.582433
4357,MOTOR VEHICLE ACCIDENTS FATAL,16.220424,75.894454
941,MOTOR VEHICLE ACCIDENTS FATAL,16.086508,75.898677
14121,MOTOR VEHICLE ACCIDENTS FATAL,16.009896,76.08613
645,MOTOR VEHICLE ACCIDENTS FATAL,16.056013,75.958237
966,MOTOR VEHICLE ACCIDENTS FATAL,16.137448,75.89697
7502,MOTOR VEHICLE ACCIDENTS FATAL,16.453367,75.138936
17960,MOTOR VEHICLE ACCIDENTS FATAL,16.185143,75.486019
8104,MOTOR VEHICLE ACCIDENTS FATAL,16.495436,75.200662
630,MOTOR VEHICLE ACCIDENTS FATAL,16.093687,75.864756
2437,MOTOR VEHICLE ACCIDENTS FATAL,15.857622,75.742487
6534,MOTOR VEHICLE ACCIDENTS FATAL,16.159422,75.664106
9894,MOTOR VEHICLE ACCIDENTS FATAL,16.341709,75.61199
7582,MOTOR VEHICLE ACCIDENTS FATAL,16.494163,75.168425
18290,MOTOR VEHICLE ACCIDENTS FATAL,16.189248,75.590861
10648,MOTOR VEHICLE ACCIDENTS FATAL,16.044482,75.738746
2252,MOTOR VEHICLE ACCIDENTS FATAL,15.950764,75.743732
8075,MOTOR VEHICLE ACCIDENTS FATAL,16.455295,75.106576
15483,MOTOR VEHICLE ACCIDENTS FATAL,16.497582,75.209829
13098,MOTOR VEHICLE ACCIDENTS FATAL,15.947751,76.127274
10453,MOTOR VEHICLE ACCIDENTS FATAL,16.019103,75.713917
15792,MOTOR VEHICLE ACCIDENTS FATAL,16.502192,75.234185
17962,MOTOR VEHICLE ACCIDENTS FATAL,16.189671,75.582572
13149,MOTOR VEHICLE ACCIDENTS FATAL,15.935661,76.1367269
12034,MOTOR VEHICLE ACCIDENTS FATAL,16.084563,76.056556
18202,MOTOR VEHICLE ACCIDENTS FATAL,16.204073,75.613279
11717,MOTOR VEHICLE ACCIDENTS FATAL,16.171039,76.00648
9453,MOTOR VEHICLE ACCIDENTS FATAL,16.318042,75.64988
8049,MOTOR VEHICLE ACCIDENTS FATAL,16.471762,75.116481
10399,MOTOR VEHICLE ACCIDENTS FATAL,16.05711,75.800383
15983,MOTOR VEHICLE ACCIDENTS FATAL,16.472219,75.333439
4133,MOTOR VEHICLE ACCIDENTS FATAL,16.157553,75.734296
920,MOTOR VEHICLE ACCIDENTS FATAL,15.938607,75.915447
717,MOTOR VEHICLE ACCIDENTS FATAL,16.089249,75.869187
5253,MOTOR VEHICLE ACCIDENTS FATAL,16.154151,75.767646
13073,MOTOR VEHICLE ACCIDENTS FATAL,15.968806,76.120362
14122,MOTOR VEHICLE ACCIDENTS FATAL,16.037813,76.292524
17970,MOTOR VEHICLE ACCIDENTS FATAL,16.18899,75.596504
14255,MOTOR VEHICLE ACCIDENTS FATAL,16.013821,76.308667
14444,MOTOR VEHICLE ACCIDENTS FATAL,16.017768,76.140929
2128,MOTOR VEHICLE ACCIDENTS FATAL,15.843082,75.649573
17889,MOTOR VEHICLE ACCIDENTS FATAL,16.181781,75.613318
2962,MOTOR VEHICLE ACCIDENTS FATAL,15.909464,75.501282
1076,MOTOR VEHICLE ACCIDENTS FATAL,16.045729,75.938774
5330,MOTOR VEHICLE ACCIDENTS FATAL,16.138496,75.751937
1080,MOTOR VEHICLE ACCIDENTS FATAL,16.092348,75.86783
15310,MOTOR VEHICLE ACCIDENTS FATAL,16.56824,75.384289
9938,MOTOR VEHICLE ACCIDENTS FATAL,16.36956,75.628397
4252,MOTOR VEHICLE ACCIDENTS FATAL,16.099451,75.794797
11711,MOTOR VEHICLE ACCIDENTS FATAL,16.057627,76.059366
18350,MOTOR VEHICLE ACCIDENTS FATAL,16.147958,75.605328
15478,MOTOR VEHICLE ACCIDENTS FATAL,16.520676,75.274468
18072,MOTOR VEHICLE ACCIDENTS FATAL,16.176392,75.450021
18351,MOTOR VEHICLE ACCIDENTS FATAL,16.1025,75.3635
19442,MOTOR VEHICLE ACCIDENTS FATAL,16.138497,75.601655
2844,MOTOR VEHICLE ACCIDENTS FATAL,15.98289,75.700843
4181,MOTOR VEHICLE ACCIDENTS FATAL,16.10081,75.8028
18277,MOTOR VEHICLE ACCIDENTS FATAL,16.198889,75.495721
2112,MOTOR VEHICLE ACCIDENTS FATAL,15.902835,75.63523
12470,MOTOR VEHICLE ACCIDENTS FATAL,16.0641,76.062743
18046,MOTOR VEHICLE ACCIDENTS FATAL,16.231318,75.618904
19106,MOTOR VEHICLE ACCIDENTS FATAL,16.000417,75.537984
4265,MOTOR VEHICLE ACCIDENTS FATAL,16.146567,75.745556
10495,MOTOR VEHICLE ACCIDENTS FATAL,16.006701,75.717493
894,MOTOR VEHICLE ACCIDENTS FATAL,16.059462,75.930457
638,MOTOR VEHICLE ACCIDENTS FATAL,16.070608,75.959307
4136,MOTOR VEHICLE ACCIDENTS FATAL,16.314944,75.901715
18034,MOTOR VEHICLE ACCIDENTS FATAL,16.21548,75.511298
9012,MOTOR VEHICLE ACCIDENTS FATAL,16.445731,75.6930349
1065,MOTOR VEHICLE ACCIDENTS FATAL,16.073642,75.92228
9551,MOTOR VEHICLE ACCIDENTS FATAL,16.359894,75.648651
8067,MOTOR VEHICLE ACCIDENTS FATAL,16.490908,75.138361
15847,MOTOR VEHICLE ACCIDENTS FATAL,16.525742,75.313171
6548,MOTOR VEHICLE ACCIDENTS FATAL,16.187089,75.701908
15412,MOTOR VEHICLE ACCIDENTS FATAL,16.496537,75.23083
15318,MOTOR VEHICLE ACCIDENTS FATAL,16.575051,75.277455
19522,MOTOR VEHICLE ACCIDENTS FATAL,16.05518,75.582071
6830,MOTOR VEHICLE ACCIDENTS FATAL,16.168901,75.653035
13091,MOTOR VEHICLE ACCIDENTS FATAL,15.947628,76.127124
18173,MOTOR VEHICLE ACCIDENTS FATAL,16.189079,75.59592
17982,MOTOR VEHICLE ACCIDENTS FATAL,16.186275,75.611849
19531,MOTOR VEHICLE ACCIDENTS FATAL,16.027462,75.447189
870,MOTOR VEHICLE ACCIDENTS FATAL,16.102815,75.894803
2425,MOTOR VEHICLE ACCIDENTS FATAL,15.977471,75.696365
9380,MOTOR VEHICLE ACCIDENTS FATAL,16.266648,75.673187
9480,MOTOR VEHICLE ACCIDENTS FATAL,16.325843,75.642893
15323,MOTOR VEHICLE ACCIDENTS FATAL,16.495826,75.200355
18291,MOTOR VEHICLE ACCIDENTS FATAL,16.207968,75.613217
9165,MOTOR VEHICLE ACCIDENTS FATAL,16.346514,75.621737
19556,MOTOR VEHICLE ACCIDENTS FATAL,16.023495,75.549989
17894,MOTOR VEHICLE ACCIDENTS FATAL,16.193057,75.551727
790,MOTOR VEHICLE ACCIDENTS FATAL,15.934547,75.886343
15800,MOTOR VEHICLE ACCIDENTS FATAL,16.518892,75.291155
15302,MOTOR VEHICLE ACCIDENTS FATAL,16.568685,75.366225
757,MOTOR VEHICLE ACCIDENTS FATAL,15.934318,75.879312
13340,MOTOR VEHICLE ACCIDENTS FATAL,15.964201,76.115225
4632,MOTOR VEHICLE ACCIDENTS FATAL,16.256735,75.950096
1001,MOTOR VEHICLE ACCIDENTS FATAL,16.077166,75.91873
8057,MOTOR VEHICLE ACCIDENTS FATAL,16.493016,75.145271
10561,MOTOR VEHICLE ACCIDENTS FATAL,16.056733,75.809937
706,MOTOR VEHICLE ACCIDENTS FATAL,16.092257,75.867214
2599,MOTOR VEHICLE ACCIDENTS FATAL,15.908582,75.50285
9177,MOTOR VEHICLE ACCIDENTS FATAL,16.246705,75.484919
11743,MOTOR VEHICLE ACCIDENTS FATAL,16.161864,76.129681
18211,MOTOR VEHICLE ACCIDENTS FATAL,16.165263,75.608865
18379,MOTOR VEHICLE ACCIDENTS FATAL,16.206507,75.497892
11767,MOTOR VEHICLE ACCIDENTS FATAL,16.170504,76.006157
12139,MOTOR VEHICLE ACCIDENTS FATAL,16.178884,75.975458
5295,MOTOR VEHICLE ACCIDENTS FATAL,16.265576,75.88405
19234,MOTOR VEHICLE ACCIDENTS FATAL,16.019074,75.610993
655,MOTOR VEHICLE ACCIDENTS FATAL,15.985381,75.870481
2293,MOTOR VEHICLE ACCIDENTS FATAL,15.900829,75.497141
10387,MOTOR VEHICLE ACCIDENTS FATAL,16.05158,75.794021
1008,MOTOR VEHICLE ACCIDENTS FATAL,16.089249,75.868983
8190,MOTOR VEHICLE ACCIDENTS FATAL,16.543922,75.191068
9288,MOTOR VEHICLE ACCIDENTS FATAL,16.347183,75.624928
13244,MOTOR VEHICLE ACCIDENTS FATAL,15.952424,76.119972
6805,MOTOR VEHICLE ACCIDENTS FATAL,16.169128,75.658652
8180,MOTOR VEHICLE ACCIDENTS FATAL,16.542394,75.193104
19496,MOTOR VEHICLE ACCIDENTS FATAL,16.01999,75.497461
20010,MOTOR VEHICLE ACCIDENTS FATAL,16.08644,75.581487
15851,MOTOR VEHICLE ACCIDENTS FATAL,16.435658,75.324873
2914,MOTOR VEHICLE ACCIDENTS FATAL,15.9633,75.687925
12498,MOTOR VEHICLE ACCIDENTS FATAL,16.028411,76.076
3012,MOTOR VEHICLE ACCIDENTS FATAL,15.976537,75.676627
15622,MOTOR VEHICLE ACCIDENTS FATAL,16.444149,75.389723
12155,MOTOR VEHICLE ACCIDENTS FATAL,16.028152,76.076047
2484,MOTOR VEHICLE ACCIDENTS FATAL,15.892286,75.673517
6564,MOTOR VEHICLE ACCIDENTS FATAL,16.184861,75.69066
18353,MOTOR VEHICLE ACCIDENTS FATAL,16.19801,75.537722
6603,MOTOR VEHICLE ACCIDENTS FATAL,16.172649,75.652703
2392,MOTOR VEHICLE ACCIDENTS FATAL,15.916494,75.758737
9126,MOTOR VEHICLE ACCIDENTS FATAL,16.292449,75.489234
18020,MOTOR VEHICLE ACCIDENTS FATAL,16.189323,75.589239
19529,MOTOR VEHICLE ACCIDENTS FATAL,16.04951,75.432519
5328,MOTOR VEHICLE ACCIDENTS FATAL,16.100886,75.802429
9314,MOTOR VEHICLE ACCIDENTS FATAL,16.321887,75.683019
4113,MOTOR VEHICLE ACCIDENTS FATAL,16.310534,75.904174
9466,MOTOR VEHICLE ACCIDENTS FATAL,16.362118,75.648776
4356,MOTOR VEHICLE ACCIDENTS FATAL,16.183954,75.625084
11965,MOTOR VEHICLE ACCIDENTS FATAL,16.047815,75.995627
15477,MOTOR VEHICLE ACCIDENTS FATAL,16.514995,75.305765
17384,MOTOR VEHICLE ACCIDENTS FATAL,16.0,75.0
18115,MOTOR VEHICLE ACCIDENTS FATAL,16.177611,75.451937
13648,MOTOR VEHICLE ACCIDENTS FATAL,15.575201,76.061831
10379,MOTOR VEHICLE ACCIDENTS FATAL,16.054842,75.717785
7647,MOTOR VEHICLE ACCIDENTS FATAL,16.408819,75.10803
6537,MOTOR VEHICLE ACCIDENTS FATAL,16.181092,75.716076
5276,MOTOR VEHICLE ACCIDENTS FATAL,16.213247,75.692467
18347,MOTOR VEHICLE ACCIDENTS FATAL,16.188692,75.612547
8952,MOTOR VEHICLE ACCIDENTS FATAL,16.422005,75.437118
5275,MOTOR VEHICLE ACCIDENTS FATAL,16.19969,75.81472
7507,MOTOR VEHICLE ACCIDENTS FATAL,16.492864,75.14682
7649,MOTOR VEHICLE ACCIDENTS FATAL,16.436731,75.109358
18336,MOTOR VEHICLE ACCIDENTS FATAL,16.193833,75.565075
9361,MOTOR VEHICLE ACCIDENTS FATAL,16.34456,75.647051
18356,MOTOR VEHICLE ACCIDENTS FATAL,16.202819,75.51281
19656,MOTOR VEHICLE ACCIDENTS FATAL,15.981473,75.533628
1012,MOTOR VEHICLE ACCIDENTS FATAL,16.104667,75.865067
15607,MOTOR VEHICLE ACCIDENTS FATAL,16.510017,75.314632
11740,MOTOR VEHICLE ACCIDENTS FATAL,16.055996,76.061741
13143,MOTOR VEHICLE ACCIDENTS FATAL,15.956256,76.126201
18151,MOTOR VEHICLE ACCIDENTS FATAL,16.190738,75.474262
9195,MOTOR VEHICLE ACCIDENTS FATAL,16.40844,75.439229
2774,MOTOR VEHICLE ACCIDENTS FATAL,15.918247,75.680028
13377,MOTOR VEHICLE ACCIDENTS FATAL,15.956598,76.1260759
4132,MOTOR VEHICLE ACCIDENTS FATAL,16.23088,75.968488
6821,MOTOR VEHICLE ACCIDENTS FATAL,16.175038,75.691372
15614,MOTOR VEHICLE ACCIDENTS FATAL,16.576738,75.275319
15416,MOTOR VEHICLE ACCIDENTS FATAL,16.557143,75.312363
7573,MOTOR VEHICLE ACCIDENTS FATAL,16.493261,75.143669
4620,MOTOR VEHICLE ACCIDENTS FATAL,16.161959,75.791357
8170,MOTOR VEHICLE ACCIDENTS FATAL,16.525547,75.165607
19551,MOTOR VEHICLE ACCIDENTS FATAL,16.0653,75.454175
9485,MOTOR VEHICLE ACCIDENTS FATAL,16.446837,75.426652
856,MOTOR VEHICLE ACCIDENTS FATAL,15.960983,75.860088
9146,MOTOR VEHICLE ACCIDENTS FATAL,16.263621,75.622662
9099,MOTOR VEHICLE ACCIDENTS FATAL,16.304647,75.634501
17896,MOTOR VEHICLE ACCIDENTS FATAL,16.186745,75.505845
2595,MOTOR VEHICLE ACCIDENTS FATAL,15.840832,75.751022
6793,MOTOR VEHICLE ACCIDENTS FATAL,16.188596,75.677243
19227,MOTOR VEHICLE ACCIDENTS FATAL,16.051756,75.560872
904,MOTOR VEHICLE ACCIDENTS FATAL,15.938216,75.871288
9194,MOTOR VEHICLE ACCIDENTS FATAL,16.38318,75.510738
11874,MOTOR VEHICLE ACCIDENTS FATAL,16.158128,75.980987
7825,MOTOR VEHICLE ACCIDENTS FATAL,16.495014,75.176546
700,MOTOR VEHICLE ACCIDENTS FATAL,16.056978,75.943648
19293,MOTOR VEHICLE ACCIDENTS FATAL,16.058597,75.597458
14635,MOTOR VEHICLE ACCIDENTS FATAL,16.032521,76.14283
1157,MOTOR VEHICLE ACCIDENTS FATAL,16.075538,75.964201
7514,MOTOR VEHICLE ACCIDENTS FATAL,16.482365,75.131067
5262,MOTOR VEHICLE ACCIDENTS FATAL,16.153438,75.762153
12482,MOTOR VEHICLE ACCIDENTS FATAL,16.059616,76.036506
9987,MOTOR VEHICLE ACCIDENTS FATAL,16.295442,75.618166
13335,MOTOR VEHICLE ACCIDENTS FATAL,15.961511,76.112264
17953,MOTOR VEHICLE ACCIDENTS FATAL,16.181423,75.612864
9518,MOTOR VEHICLE ACCIDENTS FATAL,16.374542,75.651662
786,MOTOR VEHICLE ACCIDENTS FATAL,16.057654,75.9385
9255,MOTOR VEHICLE ACCIDENTS FATAL,16.333986,75.644176
19505,MOTOR VEHICLE ACCIDENTS FATAL,16.00988,75.623379
2885,MOTOR VEHICLE ACCIDENTS FATAL,15.946831,75.678401
4928,MOTOR VEHICLE ACCIDENTS FATAL,16.141803,75.690421
1229,MOTOR VEHICLE ACCIDENTS FATAL,16.092244,75.868776
18152,MOTOR VEHICLE ACCIDENTS FATAL,16.190677,75.474198
2506,MOTOR VEHICLE ACCIDENTS FATAL,15.947525,75.756563
8166,MOTOR VEHICLE ACCIDENTS FATAL,16.291312,75.75912
4162,MOTOR VEHICLE ACCIDENTS FATAL,16.302538,75.891478
2277,MOTOR VEHICLE ACCIDENTS FATAL,15.939164,75.675506
14596,MOTOR VEHICLE ACCIDENTS FATAL,15.95562,76.265146
7654,MOTOR VEHICLE ACCIDENTS FATAL,16.527453,75.177402
6602,MOTOR VEHICLE ACCIDENTS FATAL,16.174578,75.672366
18108,MOTOR VEHICLE ACCIDENTS FATAL,16.215826,75.476287
15488,MOTOR VEHICLE ACCIDENTS FATAL,16.435257,75.327652
4121,MOTOR VEHICLE ACCIDENTS FATAL,16.152548,75.754976
15467,MOTOR VEHICLE ACCIDENTS FATAL,16.509541,75.259341
2296,MOTOR VEHICLE ACCIDENTS FATAL,15.964046,75.687718
7642,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.490475,75.136988
17935,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.18723,75.612467
9907,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.318089,75.629111
13097,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.967276,76.111353
15779,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.598353,75.249223
14549,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.921555,76.145485
13122,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.959624,76.137427
6663,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.188292,75.680403
7531,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.486355,75.132653
19593,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.126096,75.596784
1052,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.093841,75.864704
8205,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.740911,77.825311
5172,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.204991,75.893299
5336,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.309787,75.918138
10649,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.057854,75.713774
14572,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.093968,76.175211
8028,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.548154,75.182553
9898,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.45278,75.42844
9484,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.420337,75.437239
2520,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.98833,75.659884
2978,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.854416,75.745465
6801,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.184209,75.693972
18319,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.203721,75.518825
9412,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.303697,75.634278
4135,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.18497,75.620077
4739,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.231816,75.655552
14107,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.981441,76.274241
17000,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.49655,75.291567
2387,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.932266,75.4653
678,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.899076,75.932457
18084,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.19734,75.612899
8975,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.236198,75.49143
13071,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.947256,76.127146
17945,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.189052,75.596065
10887,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.254565,75.258565
4147,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.240887,75.64219
19382,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.018337,75.55792
10443,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.048495,75.844933
8986,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.347798,75.645882
19465,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.120319,75.491384
17868,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.21572,75.493502
14324,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.916126,76.086814
10814,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.047242,75.78944
18054,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.19621,75.542144
18354,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.154495,75.493377
6824,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.181611,75.65806
2602,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.932131,75.51236
16971,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.504761,75.295728
9163,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.511907,75.429453
4662,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.309956,75.918066
14400,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.996151,76.093954
9405,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.345247,75.624055
15802,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.485167,75.293421
2988,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.897013,75.623638
18088,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.186288,75.6125
8079,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.471023,75.148485
15429,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.529554,75.268253
18057,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.198989,75.51067
6833,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.169027,75.65208
6800,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.182093,75.635803
6694,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.159434,75.670344
4380,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.290844,75.923944
8146,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.293612,75.92612
8107,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.492745,75.148411
8982,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.34303,75.620857
9559,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.380206,75.664277
7645,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.477776,75.122485
15823,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.561221,75.292056
4117,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.283016,75.929525
2847,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.973889,75.704591
10426,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.058518,75.799612
8947,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.361188,75.583725
6546,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.159522,75.664549
19467,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.143235,75.468294
875,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.139668,75.91741
4235,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.164537,75.793792
9333,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.396838,75.392279
15328,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.505129,75.240367
7599,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.493828,75.165226
9013,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.241891,75.490283
9031,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.353915,75.648783
17845,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.177293,75.451443
616,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.083886,75.904352
19173,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.979505,75.523458
15494,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.532061,75.31953
14131,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.928224,76.139627
12456,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.057943,75.995182
16692,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.509668,75.270737
2306,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.903169,75.63646
13129,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.961454,76.124404
9478,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.376937,75.527703
15812,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.539124,75.314497
6781,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.177196,75.659802
6593,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.154565,75.656296
11856,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.063244,76.063319
7748,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.483612,75.184046
19582,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.105236,75.61528
4902,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.199144,75.769416
886,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.081628,75.873983
6551,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.159104,75.644395
2479,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.984902,75.665895
18210,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.193442,75.560879
2072,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.917508,75.505802
11757,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.047928,75.973912
19182,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.024068,75.550002
10836,MOTOR VEHICLE ACCIDENTS NON-FATAL,6.752783,68.177512
6526,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.15469,75.664508
4317,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.112005,75.773632
1158,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.057404,75.93612
1027,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.03669,75.935767
18386,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.156936,75.607252
12142,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.054159,75.998742
6563,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.181659,75.65821
9575,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.342832,75.629245
2048,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.867169,75.735497
11837,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.158827,76.015235
1329,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.083255,75.905491
13108,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.970376,76.115624
7801,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.447149,75.176195
10881,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.254565,75.254565
14639,MOTOR VEHICLE ACCIDENTS NON-FATAL,22.2,76.2
2636,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.922514,75.679653
6610,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.18718,75.703581
4145,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.183507,75.736695
15864,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.553973,75.150663
4699,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.092658,75.807195
2375,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.839079,75.611207
18090,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.200565,75.53167
1057,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.9188,75.925696
18071,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.154637,75.606684
7585,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.419021,75.110465
19193,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.056654,75.565597
6655,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.181408,75.641802
6677,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.181724,75.658767
15910,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.422753,75.398968
6667,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.168995,75.653944
7616,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.470972,75.137829
2408,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.932787,75.675826
13183,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.96476,76.124572
7593,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.459821,75.106749
15482,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.543473,75.263533
9393,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.351366,75.646806
2510,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.9074,75.500676
14098,MOTOR VEHICLE ACCIDENTS NON-FATAL,15.996021,76.094348
15720,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.417372,75.3377
16885,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.508903,75.278359
4400,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.195212,75.838875
